car_id,model,year,engine_size,horsepower,fuel_type,transmission,drivetrain,mileage_km,fuel_consumption_l_per_100km,co2_emissions_g_km,price_usd,doors,seats,body_type,color,owner_count,accident_history,service_history,country_sold,ID
9530,1 Series,2018,2.8,283,hybrid,automatic,RWD,82904,5.9,130.0,24281,5,5,hatchback,silver,3.0,,full,UK,2014
3384,i3,2015,0.0,161,electric,automatic,RWD,168224,0.0,0.0,33001,5,4,hatchback,blue,2.0,no,partial,France,905
2146,X3,2012,3.3,266,hybrid,automatic,RWD,300000,6.2,129.0,26433,5,5,suv,red,2.0,yes,none,Spain,631
2583,1 Series,2022,2.3,189,hybrid,automatic,FWD,2415,4.6,89.0,28946,3,4,hatchback,white,1.0,no,full,Spain,3364
1741,i3,2024,0.0,181,electric,automatic,RWD,23599,0.0,0.0,61312,5,4,hatchback,silver,0.0,no,full,Netherlands,1974
7508,5 Series,2022,2.5,264,diesel,automatic,AWD,37960,6.4,122.0,53358,4,5,sedan,red,1.0,yes,full,USA,162
1360,3 Series,2018,1.8,234,hybrid,automatic,AWD,117510,5.5,123.0,33780,4,5,sedan,grey,2.0,no,full,Germany,3172
7055,X5,2020,3.1,289,diesel,automatic,AWD,54593,8.9,196.0,89868,5,5,suv,black,,no,full,UK,3612
8031,3 Series,2005,2.8,269,hybrid,automatic,AWD,259963,5.3,105.0,13650,4,5,sedan,blue,2.0,yes,partial,Netherlands,4675
4713,X3,2024,3.2,251,petrol,automatic,AWD,10082,10.4,225.0,63680,5,5,suv,black,,no,full,UK,617
1884,X1,2016,1.9,165,petrol,automatic,AWD,111619,7.3,157.0,28545,5,5,suv,grey,3.0,yes,full,UK,4068
8556,3 Series,2009,1.8,203,hybrid,manual,AWD,259550,4.4,99.0,16814,4,5,sedan,grey,2.0,no,full,USA,1431
8835,i3,2023,0.0,182,electric,automatic,RWD,13045,0.0,0.0,55464,5,4,hatchback,silver,0.0,no,full,France,547
9598,3 Series,2024,2.4,217,diesel,automatic,RWD,0,6.4,140.0,47698,4,5,sedan,white,0.0,no,full,France,3334
5258,3 Series,2023,1.8,190,diesel,automatic,AWD,2868,6.9,155.0,49957,4,5,sedan,silver,0.0,no,full,Germany,4546
4462,X1,2005,2.4,203,hybrid,automatic,AWD,234663,5.2,117.0,13383,5,5,suv,silver,3.0,no,full,UK,4223
2229,X5,2008,3.5,265,diesel,automatic,AWD,267984,9.7,222.0,38486,5,5,suv,black,3.0,yes,full,Spain,2387
9590,X1,2005,1.6,194,diesel,automatic,FWD,294487,6.0,120.0,7093,5,5,suv,white,3.0,no,full,Turkey,4243
4210,X1,2008,2.0,184,petrol,automatic,FWD,300000,7.0,152.0,13313,5,5,suv,black,4.0,no,partial,Turkey,3995
8659,3 Series,2017,2.1,217,hybrid,automatic,RWD,134197,4.3,98.0,29902,4,5,sedan,silver,2.0,no,partial,Spain,4065
4464,5 Series,2011,4.1,353,hybrid,automatic,RWD,300000,6.5,151.0,29737,4,5,sedan,black,4.0,yes,partial,Italy,1861
266,1 Series,2013,2.5,239,diesel,manual,RWD,202137,7.2,173.0,11060,3,5,hatchback,white,3.0,no,none,Turkey,640
4672,X1,2018,2.2,197,petrol,automatic,FWD,85284,8.2,191.0,30788,5,5,suv,grey,3.0,yes,partial,Italy,3902
5222,5 Series,2006,4.0,333,hybrid,automatic,RWD,300000,6.6,138.0,24394,4,5,sedan,silver,4.0,no,full,Germany,637
2119,X5,2012,4.4,395,diesel,automatic,AWD,158523,10.0,226.0,51082,5,5,suv,grey,5.0,no,,Italy,4262
2920,1 Series,2008,2.6,247,hybrid,automatic,FWD,69855,4.9,104.0,16048,5,4,hatchback,blue,4.0,no,partial,UK,3910
7681,5 Series,2017,2.2,226,diesel,automatic,AWD,127812,7.2,161.0,47964,4,5,sedan,black,3.0,no,full,Germany,2986
4225,3 Series,2017,3.1,326,hybrid,,AWD,9695,5.8,133.0,38155,4,5,sedan,red,1.0,no,partial,USA,2096
1358,i4,2021,0.0,455,electric,automatic,AWD,41724,0.0,0.0,84611,4,5,coupe,black,1.0,no,,Turkey,4611
3942,7 Series,2017,3.9,313,diesel,automatic,AWD,161645,9.1,203.0,92332,4,4,sedan,white,2.0,no,full,UK,3075
1508,X1,2019,1.9,225,hybrid,automatic,AWD,48460,4.9,120.0,43880,5,5,suv,blue,4.0,no,full,Italy,3674
6160,5 Series,2020,3.4,283,diesel,automatic,RWD,38696,8.1,164.0,52413,4,5,sedan,white,1.0,yes,full,USA,2841
1570,X1,2023,2.2,154,petrol,automatic,AWD,16167,7.3,169.0,49592,5,5,suv,red,0.0,no,full,UK,921
4211,Z4,2009,2.6,220,petrol,automatic,RWD,221504,8.0,167.0,35551,2,2,convertible,black,3.0,no,partial,Germany,546
1584,7 Series,2017,4.3,345,hybrid,automatic,RWD,109503,6.6,150.0,85666,4,4,sedan,black,1.0,no,partial,UK,3666
3038,3 Series,2012,1.9,251,diesel,automatic,AWD,205971,6.9,154.0,20816,4,5,sedan,silver,4.0,no,partial,Germany,1900
1920,7 Series,2018,0.0,340,electric,automatic,RWD,111319,0.0,0.0,96495,4,4,sedan,grey,1.0,no,partial,Italy,2028
5376,X3,2016,3.1,299,hybrid,automatic,RWD,143802,5.7,136.0,49323,5,5,suv,red,4.0,no,partial,Germany,2301
4975,X7,2005,3.6,283,diesel,automatic,AWD,300000,8.6,190.0,48318,5,5,suv,red,5.0,no,full,France,1885
6857,X3,2011,2.8,251,petrol,automatic,AWD,265338,9.3,206.0,29540,5,5,suv,black,5.0,no,full,USA,1642
7758,X1,2012,2.0,148,petrol,,AWD,213315,8.7,200.0,23358,5,5,suv,silver,4.0,no,full,Netherlands,3509
3784,i3,2012,0.0,195,electric,automatic,RWD,189343,0.0,0.0,33794,5,4,hatchback,red,3.0,no,partial,UK,4809
474,3 Series,2020,2.7,279,petrol,automatic,RWD,40678,8.4,191.0,36724,4,5,sedan,silver,2.0,yes,full,USA,2097
9613,3 Series,2007,2.4,290,diesel,manual,RWD,300000,7.1,152.0,9035,4,5,sedan,silver,5.0,no,partial,Turkey,4357
325,X5,2007,4.2,319,petrol,automatic,AWD,262075,11.4,254.0,36996,5,5,suv,white,3.0,no,partial,Germany,3788
6696,5 Series,2023,2.1,149,hybrid,automatic,RWD,43015,4.7,108.0,53537,4,5,sedan,grey,0.0,no,full,Italy,4494
1118,X3,2020,2.5,206,diesel,automatic,RWD,71860,8.1,182.0,57739,5,5,suv,black,1.0,no,full,Spain,4967
5522,3 Series,2015,2.8,283,hybrid,automatic,AWD,207116,5.0,93.0,24495,4,5,sedan,white,1.0,,full,Germany,836
6907,1 Series,2009,2.1,212,diesel,automatic,RWD,177236,8.0,171.0,8558,5,4,hatchback,white,5.0,no,partial,Italy,601
619,X3,2024,3.1,287,diesel,automatic,RWD,3826,7.8,172.0,72479,5,5,suv,white,0.0,no,full,Italy,2184
788,i4,2021,0.0,343,electric,automatic,RWD,68629,0.0,0.0,85950,4,5,coupe,white,1.0,no,full,France,3865
4053,5 Series,2016,,232,hybrid,automatic,RWD,189931,5.4,125.0,43143,4,5,sedan,white,2.0,no,full,Turkey,2481
6578,X5,2005,3.1,273,diesel,automatic,AWD,222226,7.9,167.0,27578,5,5,suv,black,3.0,yes,partial,Turkey,4307
2289,X1,2022,2.3,218,hybrid,automatic,FWD,22312,4.4,97.0,45879,5,5,suv,grey,1.0,no,partial,France,1582
6260,5 Series,2024,,193,petrol,automatic,RWD,0,8.2,193.0,65756,4,5,sedan,white,0.0,no,partial,Germany,4266
1721,7 Series,2024,3.4,304,petrol,automatic,RWD,0,9.4,194.0,111824,4,4,sedan,silver,0.0,no,full,France,2533
1492,i3,2022,0.0,167,electric,automatic,RWD,28237,0.0,0.0,57124,5,4,hatchback,blue,0.0,no,full,Netherlands,2725
11,1 Series,2016,3.0,276,petrol,automatic,RWD,145961,9.4,,14587,5,4,hatchback,black,3.0,yes,none,UK,1070
3059,X1,2019,2.1,211,diesel,automatic,AWD,93399,6.5,134.0,35941,5,5,suv,black,2.0,no,partial,France,1775
4299,X5,2018,4.0,328,diesel,automatic,AWD,87141,9.9,207.0,72153,5,5,suv,silver,2.0,no,partial,Turkey,4808
6467,3 Series,2021,2.6,249,hybrid,automatic,RWD,54352,5.9,139.0,45333,4,5,sedan,grey,1.0,no,full,France,1283
4105,7 Series,2018,3.1,303,diesel,automatic,RWD,92670,7.8,170.0,90276,4,4,sedan,silver,2.0,no,full,Spain,3050
6602,3 Series,2013,2.3,209,petrol,automatic,RWD,182697,7.7,156.0,20120,4,5,sedan,,4.0,yes,full,Spain,4753
8441,X1,2023,1.7,208,petrol,automatic,FWD,0,8.1,169.0,52350,5,5,suv,white,0.0,no,full,Italy,1836
8597,5 Series,2018,3.7,372,hybrid,automatic,AWD,138330,6.8,151.0,45254,4,5,sedan,white,2.0,no,partial,Spain,4242
1077,3 Series,2018,3.1,282,petrol,automatic,RWD,82992,9.1,192.0,38210,4,5,sedan,black,2.0,no,full,Turkey,1019
9216,i7,2009,0.0,377,electric,automatic,AWD,300000,0.0,0.0,67422,4,5,sedan,white,3.0,yes,partial,USA,4133
8665,3 Series,2023,2.4,284,diesel,automatic,AWD,19399,6.7,151.0,48588,4,5,sedan,blue,0.0,no,full,France,1326
5101,5 Series,2015,2.5,246,petrol,automatic,RWD,142118,8.5,176.0,36623,4,5,sedan,white,3.0,yes,full,Italy,475
9123,5 Series,2008,2.9,261,hybrid,automatic,AWD,163042,5.2,120.0,27934,4,5,sedan,silver,3.0,no,partial,Italy,4271
6975,X1,2009,2.2,283,petrol,automatic,FWD,300000,8.5,178.0,14148,5,5,suv,silver,3.0,yes,partial,France,1651
9310,X5,2022,3.6,325,hybrid,automatic,AWD,19268,6.9,154.0,87317,5,5,suv,,1.0,no,full,Turkey,3998
9818,X3,2021,3.3,322,hybrid,automatic,AWD,71207,6.7,137.0,67099,5,5,suv,black,0.0,no,full,Netherlands,4467
1993,5 Series,2019,2.8,279,petrol,automatic,RWD,46065,9.3,211.0,51509,4,5,sedan,black,2.0,no,,Spain,2610
3567,3 Series,2006,2.8,247,petrol,automatic,RWD,270866,8.2,167.0,13323,4,5,sedan,white,4.0,no,full,Turkey,2476
7928,Z4,2019,2.6,278,petrol,,RWD,99579,9.5,198.0,51611,2,2,convertible,white,2.0,no,partial,France,2583
335,1 Series,2009,2.2,210,hybrid,automatic,FWD,263844,5.3,139.0,3243,5,5,hatchback,black,3.0,no,partial,Turkey,1373
8284,5 Series,2012,3.6,267,hybrid,automatic,AWD,107891,5.8,130.0,43025,4,5,sedan,black,4.0,no,full,UK,739
7923,5 Series,2008,2.8,217,petrol,automatic,RWD,193888,9.3,208.0,24874,4,5,sedan,blue,4.0,no,partial,Turkey,3618
4566,3 Series,2014,3.5,325,diesel,manual,RWD,146299,7.9,179.0,27085,4,5,sedan,grey,1.0,yes,partial,USA,2440
1703,5 Series,2024,2.9,296,diesel,automatic,RWD,0,8.8,184.0,60943,4,5,sedan,black,0.0,no,none,USA,867
8612,i3,2017,0.0,195,electric,automatic,RWD,114041,0.0,0.0,36603,5,4,hatchback,blue,2.0,no,full,Spain,1140
3195,5 Series,2023,4.1,347,petrol,automatic,AWD,14795,10.6,241.0,66877,4,5,sedan,black,0.0,no,partial,Netherlands,997
6339,3 Series,2019,2.0,145,hybrid,manual,AWD,75711,4.0,86.0,34071,4,5,sedan,grey,2.0,no,full,USA,1337
3772,7 Series,2007,4.3,377,hybrid,automatic,AWD,256001,,153.0,46735,4,5,sedan,grey,2.0,yes,partial,Italy,541
2179,X3,2005,2.6,255,petrol,automatic,RWD,171792,8.9,191.0,28397,5,5,suv,black,4.0,no,partial,USA,1099
5821,3 Series,2013,3.3,320,diesel,automatic,AWD,210972,7.8,162.0,23576,4,5,sedan,blue,4.0,yes,partial,Spain,1132
5690,3 Series,2016,2.9,251,hybrid,automatic,RWD,148712,5.7,131.0,28466,4,5,sedan,black,3.0,no,partial,Spain,4064
778,X1,2019,2.1,292,hybrid,automatic,AWD,59192,5.4,127.0,43701,5,5,suv,silver,2.0,no,partial,Italy,2715
665,X3,2024,2.1,179,diesel,automatic,AWD,0,6.4,154.0,63816,5,5,suv,silver,0.0,no,partial,Italy,2258
5350,7 Series,2023,0.0,535,electric,automatic,RWD,15077,0.0,0.0,125646,4,5,sedan,,1.0,no,partial,Spain,4750
2593,X3,2005,2.0,231,diesel,automatic,RWD,300000,6.0,127.0,14675,5,5,suv,silver,3.0,no,partial,Italy,59
5994,3 Series,2021,2.8,299,hybrid,automatic,RWD,25212,4.8,104.0,45647,4,5,sedan,black,0.0,no,full,France,2883
4817,X1,2012,1.6,165,petrol,automatic,AWD,267340,7.0,150.0,18469,5,5,suv,silver,5.0,no,full,France,1938
8557,i3,2019,0.0,160,electric,automatic,RWD,115398,0.0,0.0,40627,5,4,hatchback,grey,4.0,no,partial,Turkey,2576
2663,5 Series,2011,2.3,247,diesel,automatic,AWD,276068,7.0,140.0,30783,4,5,sedan,white,5.0,no,partial,France,4936
5786,X1,2012,1.5,122,petrol,automatic,FWD,82979,7.1,160.0,24449,5,5,suv,grey,4.0,no,partial,France,1078
1739,7 Series,2012,3.3,316,diesel,automatic,RWD,222664,8.4,202.0,62878,4,4,sedan,white,3.0,no,partial,Turkey,3249
6128,X5,2016,3.0,355,hybrid,automatic,AWD,95059,5.6,117.0,75807,5,5,suv,silver,2.0,no,full,Spain,3127
8541,X1,2020,1.9,140,diesel,automatic,FWD,59410,5.8,129.0,38002,5,5,suv,white,0.0,no,full,Netherlands,2488
3870,X3,2018,2.2,246,hybrid,automatic,RWD,116658,5.1,123.0,56931,5,5,suv,red,2.0,no,full,Netherlands,940
4803,X5,2011,4.0,313,hybrid,automatic,AWD,147765,6.6,143.0,57782,5,5,suv,silver,4.0,no,full,UK,1080
7236,i3,2024,0.0,162,electric,automatic,RWD,6459,0.0,0.0,54410,5,4,hatchback,blue,0.0,no,full,Turkey,187
504,3 Series,2015,2.7,271,hybrid,manual,AWD,149150,5.6,129.0,31240,4,5,sedan,red,1.0,no,full,Netherlands,2634
1417,X1,2012,1.5,126,hybrid,automatic,AWD,135786,3.6,,23503,5,5,suv,black,4.0,no,partial,Germany,2085
8092,X1,2014,1.7,202,petrol,automatic,AWD,199531,7.6,161.0,23656,5,5,suv,black,3.0,yes,full,Netherlands,2249
1252,1 Series,2014,2.6,233,diesel,automatic,RWD,186123,7.0,161.0,14936,3,5,hatchback,blue,3.0,no,full,Spain,4890
8980,i4,2020,0.0,338,electric,automatic,AWD,63909,0.0,0.0,80816,4,5,coupe,silver,1.0,no,full,Turkey,2023
9599,5 Series,2023,2.9,285,diesel,automatic,AWD,19280,7.9,196.0,72122,4,5,sedan,white,,no,full,Netherlands,3539
3917,X1,2012,1.9,161,diesel,automatic,AWD,215013,6.2,123.0,20271,5,5,suv,silver,2.0,no,full,France,4048
2813,5 Series,2022,2.5,218,hybrid,automatic,AWD,17514,4.5,96.0,68772,4,5,sedan,white,1.0,no,full,UK,3606
8001,i4,2016,0.0,326,electric,automatic,AWD,76649,0.0,0.0,50917,4,5,coupe,black,1.0,yes,partial,Spain,226
6113,X1,2006,2.3,270,diesel,automatic,FWD,300000,7.0,142.0,10783,5,5,suv,black,4.0,yes,full,Spain,4847
7365,3 Series,2017,2.9,207,petrol,automatic,RWD,127177,8.6,202.0,29756,4,5,sedan,black,2.0,no,partial,Netherlands,1929
1421,X3,2020,2.2,174,petrol,automatic,RWD,56530,8.2,192.0,51072,5,5,suv,blue,1.0,no,full,Netherlands,3055
908,7 Series,2021,0.0,326,electric,automatic,RWD,48725,0.0,0.0,124617,4,5,sedan,silver,1.0,no,full,Turkey,4489
3185,i4,2014,0.0,354,electric,automatic,AWD,150387,0.0,0.0,49716,4,5,coupe,black,,no,full,Spain,1404
2116,X1,2023,1.7,162,petrol,automatic,AWD,969,6.7,147.0,47701,5,5,suv,black,0.0,no,full,Italy,2179
3530,X1,2016,2.0,209,petrol,automatic,AWD,176433,8.1,175.0,29267,5,5,suv,white,2.0,no,full,Turkey,697
5791,3 Series,2020,2.9,326,petrol,automatic,AWD,69223,8.6,187.0,36721,4,5,sedan,silver,1.0,yes,full,Italy,1124
5153,7 Series,2023,0.0,375,electric,automatic,RWD,14260,0.0,0.0,113088,4,4,sedan,white,1.0,no,full,Turkey,3361
6399,3 Series,2019,2.8,250,diesel,automatic,AWD,87853,7.0,165.0,36315,4,5,sedan,black,2.0,no,full,Turkey,4135
539,5 Series,2024,3.8,325,petrol,automatic,AWD,0,9.9,222.0,71136,4,5,sedan,white,1.0,no,full,Spain,1778
6619,X3,2016,3.4,294,petrol,automatic,RWD,98268,9.3,205.0,55319,5,5,suv,silver,1.0,no,full,Italy,2858
2456,X7,2007,4.0,361,hybrid,automatic,AWD,300000,6.5,137.0,60444,5,5,suv,white,2.0,no,full,Germany,1037
2210,i3,2015,0.0,151,electric,automatic,RWD,132962,0.0,0.0,33486,5,4,hatchback,white,2.0,yes,full,Netherlands,4456
9639,1 Series,2016,2.6,206,hybrid,manual,FWD,163874,4.4,102.0,16232,3,4,hatchback,red,1.0,no,full,USA,2256
6596,X5,2021,3.3,282,petrol,automatic,AWD,22834,9.8,211.0,72596,5,5,suv,blue,0.0,no,partial,Spain,313
614,X3,2013,,202,diesel,automatic,RWD,155635,6.7,156.0,38157,5,5,suv,black,2.0,no,partial,Germany,2281
8344,3 Series,2015,1.9,222,petrol,automatic,RWD,78094,7.6,159.0,33147,4,5,sedan,blue,4.0,no,full,USA,1416
3486,7 Series,2013,5.0,397,petrol,automatic,AWD,158664,11.7,254.0,65951,4,4,sedan,black,2.0,yes,none,France,1036
8069,3 Series,2024,2.4,252,diesel,automatic,RWD,0,7.2,170.0,47850,4,5,sedan,blue,0.0,no,full,USA,2159
9564,X7,2014,4.3,348,hybrid,automatic,AWD,110166,6.5,139.0,103548,5,5,suv,silver,2.0,no,full,Germany,4163
8202,Z4,2016,2.4,267,petrol,automatic,RWD,112052,8.6,189.0,43005,2,2,convertible,white,1.0,yes,partial,Italy,1754
9251,X1,2007,1.7,214,diesel,automatic,FWD,256872,,,11825,5,5,suv,red,3.0,no,none,USA,3112
5685,5 Series,2018,2.3,248,hybrid,automatic,AWD,103075,5.2,114.0,46156,4,5,sedan,blue,2.0,no,partial,Netherlands,2813
1169,i4,2017,0.0,234,electric,automatic,RWD,127183,0.0,0.0,54688,4,5,coupe,black,1.0,no,full,France,2698
9928,X7,2024,3.8,372,petrol,automatic,AWD,0,10.6,244.0,139217,5,5,suv,grey,0.0,no,full,Spain,3207
4040,X5,2017,3.1,224,petrol,automatic,AWD,116824,9.3,220.0,62555,5,5,suv,white,1.0,no,full,Turkey,4350
4247,5 Series,2023,2.9,268,hybrid,automatic,AWD,7241,5.2,110.0,67038,4,5,sedan,silver,0.0,no,full,France,3431
6163,3 Series,2019,2.6,184,petrol,automatic,AWD,23645,9.0,202.0,35914,4,5,sedan,black,3.0,no,full,Germany,1506
2109,7 Series,2024,0.0,424,electric,automatic,RWD,0,0.0,0.0,136508,4,4,sedan,silver,0.0,no,partial,France,1923
734,X5,2019,3.1,242,petrol,automatic,AWD,68267,8.9,219.0,74588,5,5,suv,black,1.0,no,full,USA,448
3262,3 Series,2016,3.4,287,petrol,automatic,RWD,167999,9.2,201.0,25680,4,5,sedan,red,1.0,no,partial,Netherlands,4128
178,X5,2021,3.1,267,diesel,automatic,AWD,48133,8.2,199.0,78114,5,5,suv,black,2.0,no,full,Netherlands,2528
498,5 Series,2010,2.5,283,petrol,automatic,RWD,140565,9.2,201.0,38894,4,5,sedan,white,4.0,no,partial,Italy,4969
9727,1 Series,2014,1.7,179,petrol,automatic,RWD,129986,6.2,136.0,15380,5,5,hatchback,black,3.0,no,partial,Turkey,2789
5460,3 Series,2024,1.9,167,diesel,automatic,RWD,0,7.2,161.0,44809,4,5,sedan,silver,0.0,no,full,Italy,361
9144,1 Series,2013,,190,hybrid,,FWD,224552,4.7,105.0,12574,3,5,hatchback,black,3.0,no,full,Spain,2183
3685,5 Series,2020,2.4,231,diesel,automatic,AWD,67647,6.5,141.0,57274,4,5,sedan,black,1.0,no,full,Netherlands,1134
9692,7 Series,2008,3.5,318,diesel,automatic,AWD,169254,8.0,179.0,58127,4,5,sedan,white,5.0,no,partial,Italy,3880
3119,i3,2009,0.0,156,electric,automatic,RWD,161389,,0.0,26064,5,4,hatchback,white,2.0,no,full,Turkey,2155
9978,Z4,2019,3.0,395,petrol,automatic,RWD,55003,8.6,171.0,63528,2,2,convertible,black,,no,full,Turkey,1830
1742,X3,2012,3.4,237,diesel,automatic,AWD,280835,8.9,188.0,28330,5,5,suv,silver,5.0,yes,partial,France,1053
4641,X1,2012,2.0,226,diesel,automatic,FWD,158484,7.2,147.0,28002,5,5,suv,red,5.0,no,full,Italy,22
8417,X7,2018,3.3,259,petrol,automatic,AWD,106293,9.0,206.0,95359,5,5,suv,black,1.0,no,partial,Netherlands,2066
6752,X7,2014,3.7,347,petrol,automatic,AWD,146551,10.5,231.0,80033,5,5,suv,blue,3.0,no,partial,France,1653
9259,X3,2007,,322,hybrid,automatic,RWD,190302,5.8,139.0,32450,5,5,suv,silver,2.0,no,partial,Germany,2587
7836,3 Series,2012,3.0,331,petrol,manual,RWD,157890,9.5,195.0,23270,4,5,sedan,blue,5.0,no,none,UK,3210
9326,1 Series,2021,2.2,195,petrol,automatic,FWD,49728,8.1,171.0,23568,3,5,hatchback,grey,2.0,no,full,Spain,4302
2888,X1,2016,2.2,216,petrol,automatic,FWD,90315,8.4,177.0,40070,5,5,suv,grey,2.0,no,full,Netherlands,4036
7610,5 Series,2021,4.2,312,hybrid,automatic,RWD,27249,6.7,132.0,64216,4,5,sedan,black,1.0,no,partial,France,2325
6755,3 Series,2019,3.3,265,diesel,automatic,AWD,131925,8.5,181.0,32057,4,5,sedan,white,,yes,partial,Spain,460
7607,5 Series,2007,2.3,196,petrol,automatic,RWD,268152,8.2,178.0,23009,4,5,sedan,grey,3.0,yes,full,Germany,1067
3007,5 Series,2009,4.0,289,hybrid,automatic,AWD,159093,6.2,138.0,28811,4,5,sedan,black,3.0,yes,partial,USA,87
6750,i4,2017,0.0,271,electric,automatic,AWD,96141,0.0,0.0,59264,4,5,coupe,black,,no,partial,Germany,1430
8328,Z4,2023,2.8,224,petrol,automatic,RWD,6227,8.9,215.0,70694,2,2,convertible,black,1.0,no,full,USA,2647
8695,1 Series,2018,2.1,222,petrol,automatic,RWD,92753,7.9,167.0,24914,3,4,hatchback,black,2.0,no,partial,France,282
1209,1 Series,2013,2.3,190,hybrid,automatic,RWD,212541,4.9,104.0,12993,5,5,hatchback,black,3.0,no,partial,Italy,462
7458,i7,2023,0.0,363,electric,automatic,RWD,27821,0.0,0.0,173327,4,4,sedan,blue,1.0,no,partial,USA,212
74,3 Series,2018,3.0,266,diesel,automatic,AWD,114679,8.6,202.0,31678,4,5,sedan,,4.0,no,full,Turkey,2499
1011,X7,2016,3.2,304,diesel,automatic,AWD,78582,,167.0,87206,5,5,suv,white,2.0,no,partial,Spain,1368
4382,1 Series,2017,2.5,255,diesel,manual,FWD,63526,7.2,161.0,24172,3,5,hatchback,red,2.0,no,partial,USA,234
8395,7 Series,2021,3.3,274,petrol,,AWD,21850,9.1,193.0,99437,4,5,sedan,blue,2.0,no,full,Spain,2770
1,X5,2016,4.0,272,diesel,automatic,AWD,74655,8.9,196.0,66756,5,5,suv,white,2.0,no,partial,Netherlands,597
480,3 Series,2024,1.6,188,diesel,automatic,AWD,940,6.0,129.0,40112,4,5,sedan,blue,1.0,no,full,Spain,4420
5475,X3,2016,2.6,195,petrol,automatic,AWD,116064,9.6,214.0,45598,5,5,suv,grey,1.0,no,full,Turkey,2250
7949,3 Series,2017,2.2,218,diesel,manual,AWD,90005,6.7,143.0,29845,4,5,sedan,silver,2.0,yes,full,UK,4031
5211,1 Series,2011,2.7,206,hybrid,automatic,RWD,195545,5.5,118.0,10146,3,5,hatchback,white,2.0,yes,partial,Germany,2283
1419,X3,2009,2.9,240,petrol,automatic,RWD,216805,9.0,213.0,34974,5,5,suv,white,4.0,no,full,UK,662
8761,7 Series,2014,3.5,283,hybrid,,AWD,120828,6.0,136.0,75442,4,5,sedan,,3.0,no,full,France,4963
2426,X1,2013,1.7,157,diesel,automatic,FWD,199585,6.6,147.0,22753,5,5,suv,white,5.0,no,full,Turkey,2285
8510,Z4,2021,2.4,223,petrol,automatic,RWD,44556,8.5,212.0,63627,2,2,convertible,red,1.0,no,full,France,4716
9904,3 Series,2016,2.6,257,hybrid,manual,RWD,105787,5.6,127.0,33622,4,5,sedan,,3.0,no,full,Germany,3193
9806,i4,2012,0.0,326,electric,automatic,RWD,209182,0.0,0.0,46572,4,5,coupe,white,5.0,no,partial,France,2503
2710,X1,2011,1.5,197,hybrid,automatic,AWD,150268,4.2,93.0,28066,5,5,suv,blue,2.0,no,full,USA,4043
7283,1 Series,2008,2.0,226,hybrid,manual,FWD,201479,4.4,90.0,9787,5,4,hatchback,grey,5.0,yes,partial,Italy,779
3947,X7,2023,3.3,319,diesel,automatic,AWD,29334,8.4,192.0,118607,5,5,suv,white,0.0,no,full,Spain,4019
1917,X5,2014,3.4,238,hybrid,automatic,AWD,107399,6.2,134.0,45973,5,5,suv,black,1.0,yes,none,France,3426
2164,X5,2016,4.2,343,hybrid,automatic,AWD,137392,6.7,135.0,57470,5,5,suv,white,2.0,yes,partial,Netherlands,4306
8852,3 Series,2017,2.8,301,petrol,automatic,AWD,89350,9.0,215.0,32182,4,5,sedan,black,1.0,yes,partial,France,3196
6448,5 Series,2020,4.1,387,diesel,automatic,RWD,48356,9.2,206.0,64284,4,5,sedan,silver,0.0,no,partial,Netherlands,4835
8730,3 Series,2021,3.5,323,diesel,automatic,RWD,49033,8.3,177.0,48308,4,5,sedan,black,2.0,no,full,USA,685
2859,X1,2021,1.7,178,diesel,automatic,FWD,56643,6.6,142.0,41931,5,5,suv,white,1.0,no,full,Spain,3169
9189,5 Series,2017,2.6,238,diesel,automatic,RWD,91119,7.5,168.0,38880,4,5,sedan,black,2.0,no,none,Italy,3926
8566,3 Series,2022,3.4,287,diesel,automatic,AWD,31825,8.0,173.0,39221,4,5,sedan,grey,1.0,no,partial,Italy,3434
8748,i4,2010,0.0,376,electric,automatic,RWD,205194,0.0,0.0,49705,4,5,coupe,grey,2.0,no,full,France,2171
7934,X3,2019,2.9,249,diesel,automatic,RWD,102286,7.7,163.0,53194,5,5,suv,black,1.0,no,full,France,3689
7736,7 Series,2012,4.7,319,diesel,automatic,RWD,267837,9.8,222.0,56001,4,5,sedan,blue,5.0,yes,partial,Spain,1850
625,X5,2009,3.9,268,diesel,automatic,AWD,205755,9.7,208.0,41696,5,5,suv,white,5.0,no,partial,Netherlands,487
1329,X1,2016,1.9,186,petrol,automatic,AWD,189577,7.8,176.0,29567,5,5,suv,white,2.0,no,,USA,1688
7558,1 Series,2011,3.0,225,petrol,manual,FWD,191588,8.4,178.0,10372,5,4,hatchback,white,5.0,yes,full,Germany,2230
5992,1 Series,2022,2.0,200,hybrid,automatic,FWD,20942,4.9,100.0,31721,5,4,hatchback,black,2.0,no,full,UK,3264
5642,i7,2020,0.0,395,electric,,AWD,28388,0.0,0.0,177626,4,5,sedan,silver,1.0,no,full,Italy,2320
9858,X7,2024,4.2,340,diesel,automatic,AWD,0,9.4,198.0,136601,5,5,suv,silver,0.0,no,,Spain,782
5207,Z4,2023,2.2,278,petrol,automatic,RWD,26388,8.1,,67402,2,2,convertible,grey,1.0,no,partial,France,521
533,1 Series,2020,2.4,267,petrol,,FWD,74656,8.8,186.0,27849,3,4,hatchback,white,2.0,no,full,Netherlands,522
